MthCalDt,Portfolio,Benchmark
2015-06-30,-0.01135997569539982,-0.02553735728183
2015-07-31,0.014442214888317925,0.021672527095240087
2015-08-31,-0.05646268722047539,-0.06340580438440452
2015-09-30,-0.025058051413641685,-0.030861285324611964
2015-10-30,0.05851126437938556,0.08138698959274486
2015-11-30,0.020149323005913003,0.003914833606755826
2015-12-31,-0.030591723355994645,-0.0241126597682223
2016-01-29,-0.05949985497411906,-0.05132669224726463
2016-02-29,0.014372185175702016,-0.0005653637752422144
2016-03-31,0.07663256442777881,0.06054296533914072
2016-04-29,0.003926777328497803,0.003912009045940723
2016-05-31,0.021523529912001762,0.01677739326904995
2016-06-30,0.0021535743435689854,-0.0022302901502958355
2016-07-29,0.08140356962150874,0.03670521867584017
2016-08-31,0.012372937233143524,0.0012814060606534648
2016-09-30,0.0021287310184848556,-0.004997603304169601
2016-10-31,-0.03306239847949209,-0.01794830789638785
2016-11-30,0.061021960236295164,0.036031653836212
2016-12-30,0.016847660604049384,0.015497936277708037
2017-01-31,0.029624353490523524,0.017360323197359383
2017-02-28,0.037021040767773246,0.0389804361783046
2017-03-31,-0.0008455407446734374,-0.0031979829485205007
2017-04-28,0.03347275099702854,0.009605174196825989
2017-05-31,0.028808662110992284,0.013845928611865083
2017-06-30,0.011597855444448276,0.0020974283356963172
2017-07-31,0.02762698018038202,0.020534602441707954
2017-08-31,0.011499374748133374,0.002733120672415591
2017-09-29,0.050337402689272975,0.01509778314474752
2017-10-31,0.04508158101771683,0.02298143115390321
2017-11-30,0.02765330247058293,0.030742386735781675
2017-12-29,0.0011132830447286605,0.0073170147633082674
2018-01-31,0.06749408432092317,0.05534866448744315
2018-02-28,-0.03343523184234012,-0.038785826206476116
2018-03-29,-0.009682205775677131,-0.029591362953097496
2018-04-30,-0.010319303212095714,0.003535965164780957
2018-05-31,0.06510150249181418,0.02382125105353886
2018-06-29,0.0010010822190492012,0.0011726337962861325
2018-07-31,0.03865915822105151,0.03678087920548547
2018-08-31,0.03311794957087248,0.03182370962146695
2018-09-28,-0.004422465263890661,0.0009911650417539217
2018-10-31,-0.09195983050331824,-0.07065839481441685
2018-11-30,0.03629738476382732,0.01902882603818499
2018-12-31,-0.0912986021237895,-0.09974084402620723
2019-01-31,0.08430096822206021,0.07626601481642438
2019-02-28,0.05394635714851777,0.03178552326717234
2019-03-29,0.019811292465663027,0.015012319892173082
2019-04-30,0.036623725306210324,0.03921260343418833
2019-05-31,-0.05371746345765074,-0.06505677845265576
2019-06-28,0.08485041518292763,0.061027586795747955
2019-07-31,0.015583661815420424,0.015084969036083336
2019-08-30,-0.0038503014761464118,-0.016714795209229704
2019-09-30,3.069794279587171e-05,0.014339219018852668
2019-10-31,0.021989956443893156,0.02137647885076082
2019-11-29,0.03710134988040087,0.035718657867010194
2019-12-31,0.02047707778961708,0.0224630123842893
2020-01-31,-0.010053706202416935,0.0
2020-02-28,-0.07792633994330858,-0.08833972732904634
2020-03-31,-0.11941668910624911,-0.1355465821277538
2020-04-30,0.11328939518408486,0.11936417234161045
2020-05-29,0.07070561952487794,0.04702882221353236
2020-06-30,0.013195172208870143,0.014670030682018788
2020-07-31,0.06062051134132238,0.05689288011560555
2020-08-31,0.043869637314470765,0.06766606076573256
2020-09-30,-0.025949008257891884,-0.04284102257715054
2020-10-30,0.0011001812824047992,-0.025435315273310617
2020-11-30,0.10216471713381538,0.10342958845752757
2020-12-31,0.036379320685430316,0.03268149691106054
2021-01-29,0.005251493032009316,-0.010362787035546547
2021-02-26,0.04465908524739513,0.02721563452468404
2021-03-31,0.049833181476300385,0.041181308642704105
2021-04-30,0.05939739897797376,0.051584841044620355
2021-05-28,0.0023543793363796587,0.006591103299115355
2021-06-30,0.0271041903777018,0.019423558846530537
2021-07-30,0.02407864995121192,0.024084259981343677
2021-08-31,0.030398138426573153,0.029774822574747176
2021-09-30,-0.051538330560176086,-0.05176785796331849
2021-10-29,0.07464936801741497,0.06768598132745116
2021-11-30,-0.014621788706697943,-0.007315353430183211
2021-12-31,0.04499138367320752,0.04143452895077755
2022-01-31,-0.09349493388154045,-0.054322325541161204
2022-02-28,-0.023391554090629114,-0.029311804392888084
2022-03-31,0.030950303154599963,0.0335527490568093
