MthCalDt,Portfolio,Benchmark
2015-10-30,0.06315394809312327,0.08479061802708743
2015-11-30,0.016690660472732443,0.003922506577373808
2015-12-31,-0.024746805468613634,-0.02382427216848526
2016-01-29,-0.06173549266470299,-0.0500317274369112
2016-02-29,0.021398890162147195,-0.0005652039872572345
2016-03-31,0.08766967201905204,0.062413243535036855
2016-04-29,0.009349913794547606,0.0039196709412050446
2016-05-31,0.028745701242547647,0.016918924129952773
2016-06-30,0.023892386093909476,-0.0022278049011708045
2016-07-29,0.44420835396485875,0.03738717339667463
2016-08-31,0.013138181206643416,0.0012822274121904176
2016-09-30,0.0017408566181962648,-0.0049851360621998575
2016-10-31,-0.032652530061328795,-0.01778819635962492
2016-11-30,0.06867525805669675,0.03668866114464886
2016-12-30,0.009636940368851545,0.015618652101295538
2017-01-31,0.04159743028292151,0.017511889417307414
2017-02-28,0.03846527592929342,0.03975014196479276
2017-03-31,0.015284519494487808,-0.003192874847708249
2017-04-28,0.03145068424493943,0.009651451932397581
2017-05-31,0.05797640581924754,0.013942227416930963
2017-06-30,0.016360218909962587,0.0020996294771511437
2017-07-31,0.024484004934809223,0.020746887966805128
2017-08-31,0.011713139714005021,0.002736859051758689
2017-09-29,0.061523318294449195,0.01521233041663339
2017-10-31,0.051296926962608846,0.023247538844739735
2017-11-30,0.026867881032953157,0.031219813762991988
2017-12-29,0.006215397092931297,0.007343849526022073
2018-01-31,0.08309593450007692,0.05690905709503413
2018-02-28,-0.026666774340678014,-0.03804328699630477
2018-03-29,-0.009612541520483006,-0.029157825418892114
2018-04-30,-0.002580731830281299,0.003542224064513766
2018-05-31,0.06899507500421424,0.024107243438098447
2018-06-29,-0.003558604139690935,0.0011733216001172941
2018-07-31,0.045303220778110186,0.03746566562900555
2018-08-31,0.027501415304427235,0.03233549844676653
2018-09-28,-8.47234517577245e-05,0.0009916564081522417
2018-10-31,-0.08015962454646233,-0.06821986130564006
2018-11-30,0.03116636279323074,0.01921102800997221
2018-12-31,-0.0928587649139735,-0.09492805755395683
2019-01-31,0.09400840356589624,0.07924963236755289
2019-02-28,0.04991521475029815,0.032296078070336964
2019-03-29,0.016442985002066497,0.015125570776255648
2019-04-30,0.0379253185342322,0.03999156592634234
2019-05-31,-0.050901350299233435,-0.06298574035277416
2019-06-28,0.0846181545703631,0.06292823656689506
2019-07-31,0.01418661953032025,0.01519932145886349
2019-08-30,-0.005929967595077532,-0.016575878087090268
2019-09-30,0.006846732845172261,0.01444251877527436
2019-10-31,0.03633221189743071,0.021606592523114143
2019-11-29,0.043293562978309295,0.03636423254746357
2019-12-31,0.04887695791868922,0.02271720559387469
2020-01-31,-0.005890448323337353,0.0
2020-02-28,-0.07521425104678119,-0.08455017943323839
2020-03-31,-0.11749305894921748,-0.12676151532560587
2020-04-30,0.13162570439615387,0.12678018575851402
2020-05-29,0.06694558634792756,0.04815221871136144
2020-06-30,0.015776288188927977,0.014778163706664849
2020-07-31,0.06486920794323421,0.05854241338112298
2020-08-31,0.03469116499192908,0.07000793118174609
2020-09-30,0.01113787426388113,-0.04193631154317634
2020-10-30,-0.006901601459578098,-0.025114562875676927
2020-11-30,0.11326147503238511,0.10896770648922538
2020-12-31,0.04241555218275573,0.03322140262027973
2021-01-29,0.016245728998937756,-0.010309278350515427
2021-02-26,0.06610920830701637,0.027589362618432478
2021-03-31,0.049087366011481594,0.0420410194619798
2021-04-30,0.06987697459627894,0.05293851490623891
2021-05-28,0.006570075287777651,0.006612872421695837
2021-06-30,0.03293058046689309,0.019613423455472567
2021-07-30,0.020563279600687007,0.024376628209899387
2021-08-31,0.036699119015416115,0.030222524977293386
2021-09-30,-0.04541557675638934,-0.05045072843887066
2021-10-29,0.07510342361344713,0.07002924655308496
2021-11-30,-0.011565872855688638,-0.007288661359248549
2021-12-31,0.050234990856523484,0.0423049188208815
2022-01-31,-0.08162799535288112,-0.052873225853791506
2022-02-28,-0.005594669274509198,-0.02888638023773149
2022-03-31,0.030042337021306154,0.03412199124726478
