Ticker,MthCalDt,MthPrc
MDC,20190228,28.84
MDC,20190329,29.06
MDC,20190430,30.56
MDC,20190531,31.43
MDC,20190628,32.78
MDC,20190731,36.14
MDC,20190830,38.67
MDC,20190930,43.1
MDC,20191031,38.71
MDC,20191129,39.57
MDC,20191231,38.16
MDC,20200131,42.14
MDC,20200228,39.34
MDC,20200331,23.2
MDC,20200430,29.25
MDC,20200529,33.99
MDC,20200630,35.7
MDC,20200731,44.83
MDC,20200831,43.38
MDC,20200930,47.1
MDC,20201030,43.52
MDC,20201130,48.27
MDC,20201231,48.6
MDC,20210129,52.02
MDC,20210226,56.57
MDC,20210331,59.4
MDC,20210430,58.66
MDC,20210528,57.95
MDC,20210630,50.6
MDC,20210730,53.32
MDC,20210831,52.25
MDC,20210930,46.72
MDC,20211029,48.98
MDC,20211130,47.84
MDC,20211231,55.83
MDC,20220131,50.69
MDC,20220228,44.34
MDC,20220331,37.84
SLM,20120131,14.95
SLM,20120229,15.76
SLM,20120330,15.76
SLM,20120430,14.83
SLM,20120531,13.97
SLM,20120629,15.71
SLM,20120731,15.99
SLM,20120831,15.75
SLM,20120928,15.72
SLM,20121031,17.58
SLM,20121130,16.55
SLM,20121231,17.13
SLM,20130131,16.89
SLM,20130228,18.97
SLM,20130328,20.5
SLM,20130430,20.65
SLM,20130531,23.74
SLM,20130628,22.86
SLM,20130731,24.71
SLM,20130830,23.99
SLM,20130930,24.9
SLM,20131031,25.37
SLM,20131129,26.65
SLM,20131231,26.28
SLM,20140131,22.76
SLM,20140228,23.94
SLM,20140331,24.48
SLM,20140430,25.75
SLM,20140530,8.61
SLM,20140630,8.31
SLM,20140731,8.86
SLM,20140829,8.86
SLM,20140930,8.56
SLM,20141031,9.55
SLM,20141128,9.68
SLM,20141231,10.19
SLM,20150130,9.11
SLM,20150227,9.47
SLM,20150331,9.28
SLM,20150430,10.19
SLM,20150529,10.26
SLM,20150630,9.87
SLM,20150731,9.13
SLM,20150831,8.48
SLM,20150930,7.4
SLM,20151030,7.06
SLM,20151130,6.755
SLM,20151231,6.52
SLM,20160129,6.4
SLM,20160229,5.84
SLM,20160331,6.36
SLM,20160429,6.77
SLM,20160531,6.87
SLM,20160630,6.18
SLM,20160729,7.19
SLM,20160831,7.415
SLM,20160930,7.47
SLM,20161031,7.05
SLM,20161130,10.07
SLM,20161230,11.02
SLM,20170131,11.88
SLM,20170228,11.99
SLM,20170331,12.1
SLM,20170428,12.54
SLM,20170531,10.39
SLM,20170630,11.5
SLM,20170731,11.08
SLM,20170831,10.17
SLM,20170929,11.47
SLM,20171031,10.59
SLM,20171130,11.57
SLM,20171229,11.3
SLM,20180131,11.44
SLM,20180228,10.91
SLM,20180329,11.21
SLM,20180430,11.48
SLM,20180531,11.43
SLM,20180629,11.45
SLM,20180731,11.29
SLM,20180831,11.72
SLM,20180928,11.15
SLM,20181031,10.14
SLM,20181130,10.27
SLM,20181231,8.31
SLM,20190131,10.71
SLM,20190228,11.05
SLM,20190329,9.91
SLM,20190430,10.16
SLM,20190531,9.51
SLM,20190628,9.72
SLM,20190731,9.11
SLM,20190830,8.44
SLM,20190930,8.825
SLM,20191031,8.44
SLM,20191129,8.53
SLM,20191231,8.91
SLM,20200131,10.92
SLM,20200228,10.37
SLM,20200331,7.19
SLM,20200430,8.34
SLM,20200529,7.58
SLM,20200630,7.03
SLM,20200731,6.77
SLM,20200831,7.64
SLM,20200930,8.09
SLM,20201030,9.19
SLM,20201130,10.61
SLM,20201231,12.39
SLM,20210129,13.88
SLM,20210226,15.79
SLM,20210331,17.97
SLM,20210430,19.66
SLM,20210528,20.25
SLM,20210630,20.94
SLM,20210730,18.83
SLM,20210831,18.75
SLM,20210930,17.6
SLM,20211029,18.35
SLM,20211130,17.78
SLM,20211231,19.67
SLM,20220131,18.34
SLM,20220228,19.7
SLM,20220331,18.36
WSO,20120131,68.97
WSO,20120229,71.39
WSO,20120330,74.04
WSO,20120430,71.95
WSO,20120531,73.61
WSO,20120629,73.8
WSO,20120731,67.94
WSO,20120831,75.46
WSO,20120928,75.79
WSO,20121031,68.35
WSO,20121031,68.35
WSO,20121130,71.69
WSO,20121231,74.9
WSO,20130131,75.35
WSO,20130228,77.87
WSO,20130328,84.18
WSO,20130430,84.38
WSO,20130531,87.25
WSO,20130628,83.96
WSO,20130731,93.35
WSO,20130830,89.8
WSO,20130930,94.27
WSO,20131031,95.29
WSO,20131129,95.96
WSO,20131231,96.06
WSO,20140131,94.62
WSO,20140228,98.38
WSO,20140331,99.91
WSO,20140430,102.91
WSO,20140530,100.63
WSO,20140630,102.76
WSO,20140731,89.57
WSO,20140829,92.49
WSO,20140930,86.18
WSO,20141031,101.62
WSO,20141128,101.5
WSO,20141231,107
WSO,20150130,108.86
WSO,20150227,117.24
WSO,20150331,125.7
WSO,20150430,120.29
WSO,20150529,125.92
WSO,20150630,123.74
WSO,20150731,128.24
WSO,20150831,122.46
WSO,20150930,118.48
WSO,20151030,123.03
WSO,20151130,127.11
WSO,20151231,117.13
WSO,20160129,116.21
WSO,20160229,127.55
WSO,20160331,134.74
WSO,20160429,134.47
WSO,20160531,134.23
WSO,20160630,140.69
WSO,20160729,144.04
WSO,20160831,147.86
WSO,20160930,140.9
WSO,20161031,137.29
WSO,20161130,149
WSO,20161230,148.12
WSO,20170131,152.74
WSO,20170228,148.27
WSO,20170331,143.18
WSO,20170428,138.8
WSO,20170531,141.12
WSO,20170630,154.2
WSO,20170731,150.77
WSO,20170831,147.36
WSO,20170929,161.07
WSO,20171031,166.57
WSO,20171130,167.5
WSO,20171229,170.04
WSO,20180131,179.79
WSO,20180228,165.37
WSO,20180329,180.97
WSO,20180430,167.42
WSO,20180531,184.02
WSO,20180629,178.28
WSO,20180731,172.51
WSO,20180831,174.99
WSO,20180928,178.1
WSO,20181031,148.18
WSO,20181130,153.7
WSO,20181231,139.14
WSO,20190131,147.48
WSO,20190228,143.89
WSO,20190329,143.21
WSO,20190430,158.47
WSO,20190531,157.39
WSO,20190628,163.53
WSO,20190731,162.62
WSO,20190830,163.55
WSO,20190930,169.18
WSO,20191031,176.3
WSO,20191129,177.97
WSO,20191231,180.15
WSO,20200131,173.92
WSO,20200228,156.98
WSO,20200331,158.03
WSO,20200430,160.99
WSO,20200529,177.91
WSO,20200630,177.7
WSO,20200731,236.07
WSO,20200831,244.99
WSO,20200930,232.89
WSO,20201030,224.14
WSO,20201130,227.36
WSO,20201231,226.55
WSO,20210129,238.49
WSO,20210226,243.1
WSO,20210331,260.75
WSO,20210430,292.86
WSO,20210528,291.4
WSO,20210630,286.64
WSO,20210730,282.44
WSO,20210831,278.42
WSO,20210930,264.62
WSO,20211029,289.58
WSO,20211130,292.71
WSO,20211231,312.88
WSO,20220131,282.56
WSO,20220228,273.06
WSO,20220331,304.64
WDC,20120131,36.35
WDC,20120229,39.25
WDC,20120330,41.39
WDC,20120430,38.81
WDC,20120531,31.39
WDC,20120629,30.48
WDC,20120731,39.77
WDC,20120831,41.82
WDC,20120928,38.73
WDC,20121031,34.23
WDC,20121130,33.43
WDC,20121231,42.49
WDC,20130131,47
WDC,20130228,47.16
WDC,20130328,50.29
WDC,20130430,55.28
WDC,20130531,63.32
WDC,20130628,62.09
WDC,20130731,64.38
WDC,20130830,62
WDC,20130930,63.4
WDC,20131031,69.63
WDC,20131129,75.04
WDC,20131231,83.9
WDC,20140131,86.17
WDC,20140228,86.99
WDC,20140331,91.82
WDC,20140430,88.08
WDC,20140530,87.85
WDC,20140630,92.3
WDC,20140731,99.8899
WDC,20140829,103.01
WDC,20140930,97.32
WDC,20141031,98.37
WDC,20141128,103.27
WDC,20141231,110.7
WDC,20150130,97.23
WDC,20150227,106.98
WDC,20150331,91.01
WDC,20150430,97.74
WDC,20150529,97.36
WDC,20150630,78.42
WDC,20150731,86.06
WDC,20150831,81.96
WDC,20150930,79.44
WDC,20151030,66.82
WDC,20151130,62.41
WDC,20151231,60.05
WDC,20160129,47.98
WDC,20160229,43.53
WDC,20160331,47.24
WDC,20160429,40.865
WDC,20160531,46.54
WDC,20160630,47.26
WDC,20160729,47.51
WDC,20160831,46.67
WDC,20160930,58.47
WDC,20161031,58.44
WDC,20161130,63.66
WDC,20161230,67.95
WDC,20170131,79.73
WDC,20170228,76.88
WDC,20170331,82.53
WDC,20170428,89.07
WDC,20170531,90.06
WDC,20170630,88.6
WDC,20170731,85.12
WDC,20170831,88.27
WDC,20170929,86.4
WDC,20171031,89.27
WDC,20171130,78.86
WDC,20171229,79.53
WDC,20180131,88.98
WDC,20180228,87.04
WDC,20180329,92.27
WDC,20180430,78.79
WDC,20180531,83.51
WDC,20180629,77.41
WDC,20180731,70.15
WDC,20180831,63.24
WDC,20180928,58.54
WDC,20181031,43.07
WDC,20181130,45.39
WDC,20181231,36.97
WDC,20190131,44.99
WDC,20190228,50.3
WDC,20190329,48.06
WDC,20190430,51.12
WDC,20190531,37.22
WDC,20190628,47.55
WDC,20190731,53.89
WDC,20190830,57.27
WDC,20190930,59.64
WDC,20191031,51.65
WDC,20191129,50.33
WDC,20191231,63.47
WDC,20200131,65.5
WDC,20200228,55.56
WDC,20200331,41.62
WDC,20200430,46.08
WDC,20200529,44.37
WDC,20200630,44.15
WDC,20200731,43.1
WDC,20200831,38.42
WDC,20200930,36.55
WDC,20201030,37.73
WDC,20201130,44.88
WDC,20201231,55.39
WDC,20210129,56.43
WDC,20210226,68.53
WDC,20210331,66.75
WDC,20210430,70.63
WDC,20210528,75.23
WDC,20210630,71.17
WDC,20210730,64.93
WDC,20210831,63.2
WDC,20210930,56.44
WDC,20211029,52.29
WDC,20211130,57.84
WDC,20211231,65.21
WDC,20220131,51.74
WDC,20220228,50.94
WDC,20220331,49.65
RES,20120131,15.25
RES,20120229,16.01
RES,20120330,10.61
RES,20120430,10.34
RES,20120531,10.38
RES,20120629,11.89
RES,20120731,13.45
RES,20120831,12.25
RES,20120928,11.89
RES,20121031,11.46
RES,20121130,11.56
RES,20121130,11.56
RES,20121231,12.24
RES,20130131,14.97
RES,20130228,16.18
RES,20130328,15.17
RES,20130430,13.24
RES,20130531,12.59
RES,20130628,13.81
RES,20130731,14.32
RES,20130830,14.28
RES,20130930,15.47
RES,20131031,18.34
RES,20131129,17.67
RES,20131231,17.85
RES,20140131,17.03
RES,20140228,18.41
RES,20140331,20.42
RES,20140430,22.23
RES,20140530,22.09
RES,20140630,23.49
RES,20140731,22.5
RES,20140829,22.77
RES,20140930,21.96
RES,20141031,16.4
RES,20141128,13.29
RES,20141231,13.04
RES,20150130,12.47
RES,20150227,13.44
RES,20150331,12.81
RES,20150430,15.91
RES,20150529,14.46
RES,20150630,13.83
RES,20150731,12.3
RES,20150831,11.62
RES,20150930,8.85
RES,20151030,11.03
RES,20151130,13.25
RES,20151231,11.95
RES,20160129,12.47
RES,20160229,13.57
RES,20160331,14.18
RES,20160429,15.12
RES,20160531,14.75
RES,20160630,15.53
RES,20160729,14.49
RES,20160831,15.33
RES,20160930,16.8
RES,20161031,17.27
RES,20161130,20.08
RES,20161230,19.81
RES,20170131,21.52
RES,20170228,20
RES,20170331,18.31
RES,20170428,18.17
RES,20170531,18.79
RES,20170630,20.21
RES,20170731,20.71
RES,20170831,19.41
RES,20170929,24.79
RES,20171031,24.31
RES,20171130,24.04
RES,20171130,24.04
RES,20171229,25.53
RES,20180131,20.2
RES,20180228,19.64
RES,20180329,18.03
RES,20180430,18.01
RES,20180531,16.42
RES,20180629,14.57
RES,20180731,14.8
RES,20180831,13.68
RES,20180928,15.48
RES,20181031,14.88
RES,20181130,13.08
RES,20181130,13.08
RES,20181231,9.87
RES,20190131,10.79
RES,20190228,10.75
RES,20190329,11.41
RES,20190430,10.29
RES,20190531,7.44
RES,20190628,7.21
RES,20190731,6.18
RES,20190830,5.31
RES,20190930,5.61
RES,20191031,4.14
RES,20191129,3.86
RES,20191231,5.24
RES,20200131,4.53
RES,20200228,3.44
RES,20200331,2.06
RES,20200430,3.41
RES,20200529,3.18
RES,20200630,3.08
RES,20200731,2.97
RES,20200831,3.13
RES,20200930,2.64
RES,20201030,2.38
RES,20201130,3.1
RES,20201231,3.15
RES,20210129,4.46
RES,20210226,6.35
RES,20210331,5.4
RES,20210430,4.86
RES,20210528,4.91
RES,20210630,4.95
RES,20210730,4.2
RES,20210831,3.83
RES,20210930,4.86
RES,20211029,5.39
RES,20211130,4.03
RES,20211231,4.54
RES,20220131,5.91
RES,20220228,8.77
RES,20220331,10.67
AIG,20120131,25.11
AIG,20120229,29.22
AIG,20120330,30.83
AIG,20120430,34.03
AIG,20120531,29.18
AIG,20120629,32.09
AIG,20120731,31.27
AIG,20120831,34.33
AIG,20120928,32.79
AIG,20121031,34.93
AIG,20121130,33.13
AIG,20121231,35.3
AIG,20130131,37.83
AIG,20130228,38.01
AIG,20130328,38.82
AIG,20130430,41.42
AIG,20130531,44.46
AIG,20130628,44.7
AIG,20130731,45.51
AIG,20130830,46.46
AIG,20130930,48.63
AIG,20131031,51.65
AIG,20131129,49.75
AIG,20131231,51.05
AIG,20140131,47.96
AIG,20140228,49.77
AIG,20140331,50.01
AIG,20140430,53.13
AIG,20140530,54.07
AIG,20140630,54.58
AIG,20140731,51.98
AIG,20140829,56.06
AIG,20140930,54.02
AIG,20141031,53.57
AIG,20141128,54.8
AIG,20141231,56.01
AIG,20150130,48.87
AIG,20150227,55.33
AIG,20150331,54.79
AIG,20150430,56.29
AIG,20150529,58.61
AIG,20150630,61.82
AIG,20150731,64.12
AIG,20150831,60.34
AIG,20150930,56.82
AIG,20151030,63.06
AIG,20151130,63.58
AIG,20151231,61.97
AIG,20160129,56.48
AIG,20160229,50.2
AIG,20160331,54.05
AIG,20160429,55.82
AIG,20160531,57.88
AIG,20160630,52.89
AIG,20160729,54.44
AIG,20160831,59.83
AIG,20160930,59.34
AIG,20161031,61.7
AIG,20161130,63.33
AIG,20161230,65.31
AIG,20170131,64.26
AIG,20170228,63.92
AIG,20170331,62.43
AIG,20170428,60.91
AIG,20170531,63.63
AIG,20170630,62.52
AIG,20170731,65.45
AIG,20170831,60.48
AIG,20170929,61.39
AIG,20171031,64.61
AIG,20171130,59.96
AIG,20171229,59.58
AIG,20180131,63.92
AIG,20180228,57.34
AIG,20180329,54.42
AIG,20180430,56
AIG,20180531,52.79
AIG,20180629,53.02
AIG,20180731,55.21
AIG,20180831,53.17
AIG,20180928,53.24
AIG,20181031,41.29
AIG,20181130,43.25
AIG,20181231,39.41
AIG,20190131,43.23
AIG,20190228,43.2
AIG,20190329,43.06
AIG,20190430,47.57
AIG,20190531,51.07
AIG,20190628,53.28
AIG,20190731,55.99
AIG,20190830,52.04
AIG,20190930,55.7
AIG,20191031,52.96
AIG,20191129,52.66
AIG,20191231,51.33
AIG,20200131,50.26
AIG,20200228,42.16
AIG,20200331,24.25
AIG,20200430,25.43
AIG,20200529,30.06
AIG,20200630,31.18
AIG,20200731,32.14
AIG,20200831,29.14
AIG,20200930,27.53
AIG,20201030,31.49
AIG,20201130,38.44
AIG,20201231,37.86
AIG,20210129,37.44
AIG,20210226,43.95
AIG,20210331,46.21
AIG,20210430,48.45
AIG,20210528,52.84
AIG,20210630,47.6
AIG,20210730,47.35
AIG,20210831,54.56
AIG,20210930,54.89
AIG,20211029,59.09
AIG,20211130,52.6
AIG,20211231,56.86
AIG,20220131,57.75
AIG,20220228,61.24
AIG,20220331,62.77
PEAK,20120131,42.03
PEAK,20120229,39.5
PEAK,20120330,39.46
PEAK,20120430,41.45
PEAK,20120531,40.84
PEAK,20120629,44.15
PEAK,20120731,47.21
PEAK,20120831,45.86
PEAK,20120928,44.48
PEAK,20121031,44.35
PEAK,20121130,45.05
PEAK,20121231,45.16
PEAK,20130131,46.39
PEAK,20130228,48.88
PEAK,20130328,49.86
PEAK,20130430,53.3
PEAK,20130531,47.38
PEAK,20130628,45.44
PEAK,20130731,43.87
PEAK,20130830,40.73
PEAK,20130930,40.95
PEAK,20131031,41.5
PEAK,20131129,36.77
PEAK,20131231,36.32
PEAK,20140131,39.15
PEAK,20140228,38.77
PEAK,20140331,38.79
PEAK,20140430,41.86
PEAK,20140530,41.75
PEAK,20140630,41.38
PEAK,20140731,41.53
PEAK,20140829,43.33
PEAK,20140930,39.71
PEAK,20141031,43.97
PEAK,20141128,44.8
PEAK,20141231,44.03
PEAK,20150130,47.29
PEAK,20150227,42.36
PEAK,20150331,43.21
PEAK,20150430,40.29
PEAK,20150529,38.72
PEAK,20150630,36.47
PEAK,20150731,38.64
PEAK,20150831,37.06
PEAK,20150930,37.25
PEAK,20151030,37.2
PEAK,20151130,35.53
PEAK,20151231,38.24
PEAK,20160129,35.94
PEAK,20160229,29.58
PEAK,20160331,32.58
PEAK,20160429,33.83
PEAK,20160531,32.87
PEAK,20160630,35.38
PEAK,20160729,39.23
PEAK,20160831,39.33
PEAK,20160930,37.95
PEAK,20161031,34.25
PEAK,20161130,29.53
PEAK,20161130,29.53
PEAK,20161230,29.72
PEAK,20170131,30.32
PEAK,20170228,32.79
PEAK,20170331,31.28
PEAK,20170428,31.35
PEAK,20170531,31.34
PEAK,20170630,31.96
PEAK,20170731,31.65
PEAK,20170831,29.81
PEAK,20170929,27.83
PEAK,20171031,25.84
PEAK,20171130,26.44
PEAK,20171229,26.08
PEAK,20180131,24.08
PEAK,20180228,21.64
PEAK,20180329,23.23
PEAK,20180430,23.36
PEAK,20180531,23.97
PEAK,20180629,25.82
PEAK,20180731,25.9
PEAK,20180831,27.03
PEAK,20180928,26.32
PEAK,20181031,27.55
PEAK,20181130,29.26
PEAK,20181231,27.93
PEAK,20190131,31.54
PEAK,20190228,30.77
PEAK,20190329,31.3
PEAK,20190430,29.78
PEAK,20190531,31.71
PEAK,20190628,31.98
PEAK,20190731,31.93
PEAK,20190830,34.71
PEAK,20190930,35.63
PEAK,20191031,37.62
PEAK,20191129,34.88
PEAK,20191231,34.47
PEAK,20200131,35.99
PEAK,20200228,31.64
PEAK,20200331,23.85
PEAK,20200430,26.14
PEAK,20200529,24.64
PEAK,20200630,27.56
PEAK,20200731,27.29
PEAK,20200831,27.64
PEAK,20200930,27.15
PEAK,20201030,26.97
PEAK,20201130,28.86
PEAK,20201231,30.23
PEAK,20210129,29.65
PEAK,20210226,29.09
PEAK,20210331,31.74
PEAK,20210430,34.34
PEAK,20210528,33.38
PEAK,20210630,33.29
PEAK,20210730,36.97
PEAK,20210831,36
PEAK,20210930,33.48
PEAK,20211029,35.51
PEAK,20211130,32.86
PEAK,20211231,36.09
PEAK,20220131,35.37
PEAK,20220228,31.06
PEAK,20220331,34.33
RGLD,20120131,76.12
RGLD,20120229,69.45
RGLD,20120330,65.22
RGLD,20120430,61.96
RGLD,20120531,67.64
RGLD,20120629,78.4
RGLD,20120731,75.68
RGLD,20120831,88.02
RGLD,20120928,99.83
RGLD,20121031,88.17
RGLD,20121130,80.76
RGLD,20121231,81.36
RGLD,20130131,74.67
RGLD,20130228,65.54
RGLD,20130328,71.03
RGLD,20130430,55.58
RGLD,20130531,54.76
RGLD,20130628,42.08
RGLD,20130731,51.69
RGLD,20130830,58.03
RGLD,20130930,48.66
RGLD,20131031,48.04
RGLD,20131129,45.09
RGLD,20131231,46.07
RGLD,20140131,55.94
RGLD,20140228,68.71
RGLD,20140331,62.62
RGLD,20140430,66.2
RGLD,20140530,62.72
RGLD,20140630,76.13
RGLD,20140731,75.57
RGLD,20140829,77.75
RGLD,20140930,64.94
RGLD,20141031,57.15
RGLD,20141128,63.68
RGLD,20141231,62.7
RGLD,20150130,72.46
RGLD,20150227,72.1
RGLD,20150331,63.11
RGLD,20150430,64.53
RGLD,20150529,64.77
RGLD,20150630,61.59
RGLD,20150731,50.42
RGLD,20150831,48.12
RGLD,20150930,46.98
RGLD,20151030,47.84
RGLD,20151130,35.95
RGLD,20151231,36.47
RGLD,20160129,29.79
RGLD,20160229,46.37
RGLD,20160331,51.29
RGLD,20160429,62.62
RGLD,20160531,56.13
RGLD,20160630,72.02
RGLD,20160729,84.54
RGLD,20160831,73.32
RGLD,20160930,77.43
RGLD,20161031,68.82
RGLD,20161130,69.64
RGLD,20161230,63.35
RGLD,20170131,72.17
RGLD,20170228,66.05
RGLD,20170331,70.05
RGLD,20170428,70.68
RGLD,20170531,80.42
RGLD,20170630,78.17
RGLD,20170731,86.66
RGLD,20170831,93.28
RGLD,20170929,86.04
RGLD,20171031,84.11
RGLD,20171130,82.72
RGLD,20171229,82.12
RGLD,20180131,89
RGLD,20180228,80.77
RGLD,20180329,85.87
RGLD,20180430,88.8
RGLD,20180531,89.66
RGLD,20180629,92.84
RGLD,20180731,84.61
RGLD,20180831,76.26
RGLD,20180928,77.06
RGLD,20181031,76.63
RGLD,20181130,73.15
RGLD,20181231,85.65
RGLD,20190131,87.37
RGLD,20190228,88.41
RGLD,20190329,90.93
RGLD,20190430,87.06
RGLD,20190531,87.99
RGLD,20190628,102.49
RGLD,20190731,114.45
RGLD,20190830,133.38
RGLD,20190930,123.21
RGLD,20191031,115.44
RGLD,20191129,117.27
RGLD,20191231,122.25
RGLD,20200131,115.32
RGLD,20200228,96.47
RGLD,20200331,87.71
RGLD,20200430,122.53
RGLD,20200529,133.2
RGLD,20200630,124.32
RGLD,20200731,139.93
RGLD,20200831,136.32
RGLD,20200930,120.17
RGLD,20201030,118.81
RGLD,20201130,110.47
RGLD,20201231,106.36
RGLD,20210129,106.88
RGLD,20210226,103.71
RGLD,20210331,107.62
RGLD,20210430,111.86
RGLD,20210528,123.77
RGLD,20210630,114.1
RGLD,20210730,121.52
RGLD,20210831,111.33
RGLD,20210930,95.49
RGLD,20211029,99.02
RGLD,20211130,100.03
RGLD,20211231,105.21
RGLD,20220131,101.55
RGLD,20220228,121.26
RGLD,20220331,141.28
SEIC,20120131,18.37
SEIC,20120229,19.75
SEIC,20120330,20.69
SEIC,20120430,20.2
SEIC,20120531,17.91
SEIC,20120629,19.89
SEIC,20120731,21.18
SEIC,20120831,21.75
SEIC,20120928,21.44
SEIC,20121031,21.85
SEIC,20121130,22.01
SEIC,20121231,23.34
SEIC,20130131,26.96
SEIC,20130228,28.27
SEIC,20130328,28.85
SEIC,20130430,28.66
SEIC,20130531,30.61
SEIC,20130628,28.43
SEIC,20130731,31.61
SEIC,20130830,29.76
SEIC,20130930,30.91
SEIC,20131031,33.19
SEIC,20131129,33.58
SEIC,20131231,34.73
SEIC,20140131,34.06
SEIC,20140228,33.57
SEIC,20140331,33.61
SEIC,20140430,32.38
SEIC,20140530,32.93
SEIC,20140630,32.77
SEIC,20140731,35.82
SEIC,20140829,37.895
SEIC,20140930,36.16
SEIC,20141031,38.66
SEIC,20141128,39.63
SEIC,20141231,40.04
SEIC,20150130,40.17
SEIC,20150227,43.04
SEIC,20150331,44.09
SEIC,20150430,45.66
SEIC,20150529,47.84
SEIC,20150630,49.03
SEIC,20150731,53.31
SEIC,20150831,50.58
SEIC,20150930,48.23
SEIC,20151030,51.82
SEIC,20151130,54.39
SEIC,20151231,52.4
SEIC,20160129,39.24
SEIC,20160229,38.17
SEIC,20160331,43.05
SEIC,20160429,48.08
SEIC,20160531,51.44
SEIC,20160630,48.11
SEIC,20160729,45
SEIC,20160831,46.1
SEIC,20160930,45.61
SEIC,20161031,44.33
SEIC,20161130,47.18
SEIC,20161230,49.36
SEIC,20170131,48.51
SEIC,20170228,50.35
SEIC,20170331,50.44
SEIC,20170428,50.71
SEIC,20170531,50.09
SEIC,20170630,53.78
SEIC,20170731,56.51
SEIC,20170831,58.46
SEIC,20170929,61.06
SEIC,20171031,64.51
SEIC,20171130,70.36
SEIC,20171229,71.86
SEIC,20180131,75.15
SEIC,20180228,72.83
SEIC,20180329,74.91
SEIC,20180430,63.23
SEIC,20180531,63.78
SEIC,20180629,62.52
SEIC,20180731,59.94
SEIC,20180831,63.08
SEIC,20180928,61.1
SEIC,20181031,53.45
SEIC,20181130,53.7
SEIC,20181231,46.2
SEIC,20190131,47.54
SEIC,20190228,52.75
SEIC,20190329,52.25
SEIC,20190430,54.45
SEIC,20190531,50.25
SEIC,20190628,56.1
SEIC,20190731,59.59
SEIC,20190830,57.51
SEIC,20190930,59.255
SEIC,20191031,59.92
SEIC,20191129,64.53
SEIC,20191231,65.48
SEIC,20200131,65.26
SEIC,20200228,54.71
SEIC,20200331,46.34
SEIC,20200430,50.96
SEIC,20200529,54.22
SEIC,20200630,54.98
SEIC,20200731,52.33
SEIC,20200831,52.36
SEIC,20200930,50.72
SEIC,20201030,49.15
SEIC,20201130,52.75
SEIC,20201231,57.47
SEIC,20210129,52.85
SEIC,20210226,56
SEIC,20210331,60.93
SEIC,20210430,61.44
SEIC,20210528,63.44
SEIC,20210630,61.97
SEIC,20210730,60.8
SEIC,20210831,62.81
SEIC,20210930,59.3
SEIC,20211029,63.04
SEIC,20211130,59.63
SEIC,20211231,60.94
SEIC,20220131,58.61
SEIC,20220228,58.58
SEIC,20220331,60.21
SIGI,20120131,17.97
SIGI,20120229,17.18
SIGI,20120330,17.61
SIGI,20120430,17.49
SIGI,20120531,16.9
SIGI,20120629,17.41
SIGI,20120731,17.26
SIGI,20120831,17.93
SIGI,20120928,18.9998
SIGI,20121031,18.49
SIGI,20121130,18.68
SIGI,20121231,19.27
SIGI,20130131,20.51
SIGI,20130228,22.24
SIGI,20130328,24.01
SIGI,20130430,23.43
SIGI,20130531,23.7
SIGI,20130628,23.02
SIGI,20130731,24.45
SIGI,20130830,22.93
SIGI,20130930,24.5
SIGI,20131031,26.27
SIGI,20131129,28.19
SIGI,20131231,27.06
SIGI,20140131,23.52
SIGI,20140228,23.04
SIGI,20140331,23.32
SIGI,20140430,22.94
SIGI,20140530,23.77
SIGI,20140630,24.72
SIGI,20140731,22.29
SIGI,20140829,23.97
SIGI,20140930,22.14
SIGI,20141031,25.82
SIGI,20141128,26.77
SIGI,20141231,27.17
SIGI,20150130,25.82
SIGI,20150227,27.23
SIGI,20150331,29.05
SIGI,20150430,26.94
SIGI,20150529,27.11
SIGI,20150630,28.05
SIGI,20150731,30.81
SIGI,20150831,30.32
SIGI,20150930,31.06
SIGI,20151030,36.49
SIGI,20151130,34.51
SIGI,20151231,33.58
SIGI,20160129,31.31
SIGI,20160229,33.58
SIGI,20160331,36.61
SIGI,20160429,34.71
SIGI,20160531,37.15
SIGI,20160630,38.21
SIGI,20160729,39.16
SIGI,20160831,39.9
SIGI,20160930,39.86
SIGI,20161031,36.95
SIGI,20161130,41.1
SIGI,20161230,43.05
SIGI,20170131,41.7
SIGI,20170228,44.3
SIGI,20170331,47.15
SIGI,20170428,52.8
SIGI,20170531,51.1
SIGI,20170630,50.05
SIGI,20170731,50.65
SIGI,20170831,50.4
SIGI,20170929,53.85
SIGI,20171031,59.6
SIGI,20171130,61.2
SIGI,20171229,58.7
SIGI,20180131,58.25
SIGI,20180228,56.85
SIGI,20180329,60.7
SIGI,20180430,59.2
SIGI,20180531,56.85
SIGI,20180629,55
SIGI,20180731,59.8
SIGI,20180831,64.2
SIGI,20180928,63.5
SIGI,20181031,64.85
SIGI,20181130,66.37
SIGI,20181231,60.94
SIGI,20190131,60.92
SIGI,20190228,65.96
SIGI,20190329,63.28
SIGI,20190430,71.31
SIGI,20190531,71.65
SIGI,20190628,74.89
SIGI,20190731,75.2
SIGI,20190830,79.63
SIGI,20190930,75.19
SIGI,20191031,69.12
SIGI,20191129,66.22
SIGI,20191231,65.19
SIGI,20200131,66.25
SIGI,20200228,55.78
SIGI,20200331,49.7
SIGI,20200430,50.13
SIGI,20200529,52.45
SIGI,20200630,52.74
SIGI,20200731,54.34
SIGI,20200831,59.81
SIGI,20200930,51.49
SIGI,20201030,52.06
SIGI,20201130,61.82
SIGI,20201231,66.98
SIGI,20210129,64.98
SIGI,20210226,67.83
